time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1990-05-06T07:02:05.490Z,37.8601667,-121.9981667,2.156,1.03,md,4,150,0.008108,0.01,nc,nc1176031,2016-12-17T07:04:00.205Z,"San Francisco Bay area, California",earthquake,0.52,0.44,0.11,5,reviewed,nc,nc
1990-05-06T06:02:48.060Z,37.8315,-121.989,4.976,1.51,md,7,91,0.03694,0.02,nc,nc1176030,2016-12-17T07:03:43.089Z,"San Francisco Bay area, California",earthquake,0.38,0.9,0.13,7,reviewed,nc,nc
1990-05-06T03:47:17.600Z,37.8285,-121.987,5.426,1.81,md,17,92,0.03964,0.08,nc,nc157159,2016-12-17T07:03:26.607Z,"San Francisco Bay area, California",earthquake,0.24,0.48,0.1,12,reviewed,nc,nc
1990-05-06T02:47:33.120Z,37.8606667,-122.0005,2.833,1.18,md,5,233,0.006306,0.03,nc,nc157292,2016-12-17T07:03:10.047Z,"San Francisco Bay area, California",earthquake,1.91,1.46,,1,reviewed,nc,nc
1990-05-05T17:47:21.340Z,37.8348333,-121.9876667,6.226,1.14,md,11,64,0.03423,0.04,nc,nc157078,2016-12-17T07:00:43.447Z,"San Francisco Bay area, California",earthquake,0.3,0.62,0.13,4,reviewed,nc,nc
1990-05-05T15:41:14.440Z,37.8626667,-121.9948333,2.099,0.73,md,4,176,0.00991,0,nc,nc1176011,2016-12-17T07:00:23.211Z,"San Francisco Bay area, California",earthquake,0.87,0.59,0.22,4,reviewed,nc,nc
1990-05-05T15:15:01.000Z,37.8296667,-121.9878333,5.636,1.51,md,16,92,0.03874,0.05,nc,nc157076,2016-12-17T07:00:11.024Z,"San Francisco Bay area, California",earthquake,0.24,0.39,0.11,9,reviewed,nc,nc
1990-05-05T15:05:26.550Z,37.8311667,-121.9876667,5.696,1.52,md,17,92,0.03694,0.06,nc,nc157133,2016-12-17T07:00:06.171Z,"San Francisco Bay area, California",earthquake,0.27,0.46,0.13,8,reviewed,nc,nc
1990-05-05T15:04:36.320Z,37.8321667,-121.9855,5.286,1.28,md,14,93,0.03694,0.05,nc,nc157075,2016-12-17T07:00:01.475Z,"San Francisco Bay area, California",earthquake,0.24,0.48,0.16,7,reviewed,nc,nc
1990-05-05T14:45:56.170Z,37.8386667,-121.9863333,7.752,2.98,md,68,54,0.06486,0.07,nc,nc157055,2016-12-17T06:59:55.600Z,"San Francisco Bay area, California",earthquake,0.12,0.25,0.09,68,reviewed,nc,nc
1990-05-05T14:41:22.260Z,37.8316667,-121.988,6.457,1.65,md,25,54,0.06126,0.05,nc,nc157054,2016-12-17T06:59:46.490Z,"San Francisco Bay area, California",earthquake,0.19,0.39,0.07,14,reviewed,nc,nc
1990-05-05T14:32:35.130Z,37.8325,-121.9881667,6.857,2.32,md,35,54,0.06126,0.07,nc,nc157053,2016-12-17T06:59:38.600Z,"San Francisco Bay area, California",earthquake,0.18,0.3,0.21,27,reviewed,nc,nc
1990-05-05T14:26:32.960Z,37.8308333,-121.9845,5.052,1.33,md,9,93,0.06396,0.03,nc,nc157134,2016-12-17T06:59:29.498Z,"San Francisco Bay area, California",earthquake,0.3,0.93,0.1,2,reviewed,nc,nc
1990-05-05T14:26:04.810Z,37.837,-121.9886667,7.606,2.58,md,48,53,0.06216,0.07,nc,nc157074,2016-12-17T06:59:23.930Z,"San Francisco Bay area, California",earthquake,0.16,0.28,0.16,40,reviewed,nc,nc
1990-05-05T14:23:56.030Z,37.8348333,-121.989,7.406,2.42,md,56,53,0.06126,0.07,nc,nc157073,2016-12-17T06:59:15.510Z,"San Francisco Bay area, California",earthquake,0.13,0.24,0.13,46,reviewed,nc,nc
1990-05-05T13:50:51.170Z,37.8316667,-121.9873333,6.742,1.38,md,16,83,0.06216,0.05,nc,nc157072,2016-12-17T06:59:03.718Z,"San Francisco Bay area, California",earthquake,0.22,0.52,0.11,11,reviewed,nc,nc
1990-05-05T13:50:25.700Z,37.8346667,-121.9915,6.532,1.16,md,13,90,0.05946,0.04,nc,nc157132,2016-12-17T06:58:59.112Z,"San Francisco Bay area, California",earthquake,0.28,0.56,0.1,4,reviewed,nc,nc
1990-05-05T13:38:55.470Z,37.832,-121.9855,5.047,1.01,md,4,177,0.06306,0,nc,nc1176009,2016-12-17T06:58:54.797Z,"San Francisco Bay area, California",earthquake,0.59,1.92,0.2,4,reviewed,nc,nc
1990-05-05T09:40:47.340Z,37.8315,-121.9903333,6.276,1.67,md,20,76,0.05946,0.07,nc,nc157027,2016-12-17T06:57:38.392Z,"San Francisco Bay area, California",earthquake,0.24,0.45,0.11,13,reviewed,nc,nc
1990-05-05T09:20:42.440Z,37.8326667,-121.9805,5.283,2.21,md,9,163,0.03874,0.04,nc,nc157123,2016-12-17T06:57:34.140Z,"San Francisco Bay area, California",earthquake,0.62,0.49,1.11,2,reviewed,nc,nc
1990-05-05T09:20:18.090Z,37.8358333,-121.994,6.306,2.04,md,22,64,0.03153,0.06,nc,nc157026,2016-12-17T06:57:29.655Z,"San Francisco Bay area, California",earthquake,0.22,0.31,0.08,14,reviewed,nc,nc
1990-05-05T09:04:11.070Z,37.8331667,-121.9885,5.667,1.86,md,20,85,0.06126,0.06,nc,nc157025,2016-12-17T06:57:21.081Z,"San Francisco Bay area, California",earthquake,0.19,0.33,0.23,12,reviewed,nc,nc
1990-05-05T08:55:23.950Z,37.8331667,-121.9895,7.256,1.99,md,42,77,0.06036,0.06,nc,nc157061,2016-12-17T06:57:15.140Z,"San Francisco Bay area, California",earthquake,0.17,0.31,0.14,40,reviewed,nc,nc
1990-05-05T07:58:52.120Z,37.856,-122.0018333,3.379,0.81,md,4,178,0.00991,0,nc,nc1175999,2016-12-17T06:57:03.997Z,"San Francisco Bay area, California",earthquake,1.07,0.94,0.34,4,reviewed,nc,nc
1990-05-05T05:56:11.680Z,37.827,-121.9783333,2.178,1,md,4,185,0.04414,0,nc,nc1175994,2016-12-17T06:56:37.959Z,"San Francisco Bay area, California",earthquake,1.41,6.33,0.2,4,reviewed,nc,nc
1990-05-04T22:05:54.380Z,37.8616667,-121.9651667,-0.214,2.37,md,13,102,0.03243,0.12,nc,nc157011,2016-12-17T06:55:28.648Z,"San Francisco Bay area, California",earthquake,0.26,1.51,0.12,13,reviewed,nc,nc
1990-05-04T19:49:42.170Z,37.8306667,-121.9856667,4.136,1.33,md,6,93,0.03874,0.01,nc,nc1175989,2016-12-17T06:55:07.497Z,"San Francisco Bay area, California",earthquake,0.45,0.95,0.11,5,reviewed,nc,nc
1990-05-04T12:09:31.700Z,37.8656667,-121.9785,4.607,1.43,md,4,159,0.07387,0,nc,nc1175979,2016-12-17T06:54:12.709Z,"San Francisco Bay area, California",earthquake,1.19,7.27,0.12,4,reviewed,nc,nc
1990-05-04T11:06:53.800Z,37.8665,-121.9911667,5.974,2.82,md,49,57,0.07568,0.09,nc,nc1175975,2016-12-17T06:53:55.380Z,"San Francisco Bay area, California",earthquake,0.16,0.33,0.12,60,reviewed,nc,nc
1990-05-04T00:10:21.550Z,37.8616667,-121.9978333,6.056,2.27,md,31,55,0.06847,0.07,nc,nc157041,2016-12-17T06:52:47.350Z,"San Francisco Bay area, California",earthquake,0.16,0.31,0.17,29,reviewed,nc,nc
1990-05-03T22:20:57.770Z,37.818,-121.9731667,5.999,1.43,md,9,173,0.07117,0.04,nc,nc157000,2016-12-17T06:52:36.906Z,"San Francisco Bay area, California",earthquake,0.39,0.69,0.22,4,reviewed,nc,nc
1990-05-03T02:23:07.570Z,37.8648333,-121.9981667,6.56,1.67,md,20,66,0.08739,0.06,nc,nc156955,2016-12-17T06:49:53.824Z,"San Francisco Bay area, California",earthquake,0.24,0.61,0.09,12,reviewed,nc,nc
1990-05-03T02:22:16.640Z,37.8621667,-121.9965,5.56,1.28,md,4,108,0.08739,0,nc,nc1175943,2016-12-17T06:49:49.374Z,"San Francisco Bay area, California",earthquake,0.54,3.43,0.05,3,reviewed,nc,nc
1990-05-02T14:05:38.110Z,37.8583333,-122.003,1.577,1.26,md,4,149,0.06306,0.01,nc,nc1175918,2016-12-17T06:47:12.216Z,"San Francisco Bay area, California",earthquake,0.91,6.59,0.05,4,reviewed,nc,nc
1990-05-02T09:33:36.390Z,37.8541667,-121.9925,3.467,1.06,md,11,86,0.06757,0.03,nc,nc156928,2016-12-17T06:46:04.089Z,"San Francisco Bay area, California",earthquake,0.19,0.91,0.14,6,reviewed,nc,nc
1990-05-02T08:45:47.210Z,37.8543333,-121.9911667,2.597,1.3,md,12,100,0.06847,0.02,nc,nc156924,2016-12-17T06:45:51.588Z,"San Francisco Bay area, California",earthquake,0.17,1.28,0.03,7,reviewed,nc,nc
1990-05-01T23:19:47.850Z,37.8593333,-122.001,7.797,1.56,md,18,54,0.06486,0.04,nc,nc156906,2016-12-17T06:44:12.883Z,"San Francisco Bay area, California",earthquake,0.21,0.42,0.06,10,reviewed,nc,nc
1990-05-01T10:42:30.710Z,37.8145,-121.9745,5.813,1.13,md,14,71,0.07027,0.05,nc,nc156853,2016-12-17T06:40:22.663Z,"San Francisco Bay area, California",earthquake,0.23,0.81,0.12,4,reviewed,nc,nc
1990-05-01T09:27:51.350Z,37.8206667,-121.977,6.862,1.62,md,15,115,0.06847,0.06,nc,nc156852,2016-12-17T06:40:18.076Z,"San Francisco Bay area, California",earthquake,0.35,0.62,0.12,12,reviewed,nc,nc
1990-05-01T06:45:28.270Z,37.8125,-121.9686667,6.052,1.44,md,7,102,0.07477,0.05,nc,nc156993,2016-12-17T06:39:57.256Z,"San Francisco Bay area, California",earthquake,0.46,1.91,0.04,4,reviewed,nc,nc
1990-05-01T04:46:59.550Z,37.862,-121.9925,5.887,1.79,md,17,55,0.07207,0.06,nc,nc157089,2016-12-17T06:39:37.164Z,"San Francisco Bay area, California",earthquake,0.23,0.58,0.04,8,reviewed,nc,nc
1990-05-01T04:46:21.100Z,37.8623333,-121.9938333,5.667,1.47,md,14,55,0.07117,0.04,nc,nc156992,2016-12-17T06:39:33.188Z,"San Francisco Bay area, California",earthquake,0.28,1.05,0.08,8,reviewed,nc,nc
1990-04-30T23:19:14.440Z,37.865,-121.9858333,1.117,1.35,md,5,110,0.07838,0.02,nc,nc1175882,2016-12-17T06:38:21.856Z,"San Francisco Bay area, California",earthquake,0.32,8.23,0.17,4,reviewed,nc,nc
1990-04-30T18:54:11.150Z,37.8225,-121.9736667,6.713,2.53,md,35,60,0.07117,0.09,nc,nc156829,2016-12-17T06:37:07.560Z,"San Francisco Bay area, California",earthquake,0.18,0.36,0.14,23,reviewed,nc,nc
1990-04-30T13:54:21.650Z,37.8148333,-121.9733333,6.322,1.58,md,11,99,0.07117,0.05,nc,nc156825,2016-12-17T06:36:34.479Z,"San Francisco Bay area, California",earthquake,0.33,0.96,0.11,10,reviewed,nc,nc
1990-04-30T11:14:54.460Z,37.8153333,-121.977,6.613,2.02,md,24,60,0.06847,0.06,nc,nc156821,2016-12-17T06:36:00.795Z,"San Francisco Bay area, California",earthquake,0.18,0.45,0.2,17,reviewed,nc,nc
1990-04-30T11:13:58.990Z,37.8153333,-121.9806667,6.453,1.92,md,24,60,0.06486,0.06,nc,nc156916,2016-12-17T06:35:56.618Z,"San Francisco Bay area, California",earthquake,0.17,0.4,0.13,15,reviewed,nc,nc
1990-04-30T11:13:14.910Z,37.8145,-121.979,6.243,1.64,md,18,72,0.06667,0.06,nc,nc156917,2016-12-17T06:35:52.200Z,"San Francisco Bay area, California",earthquake,0.2,0.57,0.16,11,reviewed,nc,nc
1990-04-30T09:35:28.980Z,37.8603333,-121.9966667,4.667,1.03,md,4,151,0.06847,0,nc,nc1175869,2016-12-17T06:35:35.508Z,"San Francisco Bay area, California",earthquake,0.66,6.98,0.19,4,reviewed,nc,nc
1990-04-30T07:57:57.320Z,37.8135,-121.9705,3.565,1.04,md,4,114,0.07297,0,nc,nc1175865,2016-12-17T06:35:07.027Z,"San Francisco Bay area, California",earthquake,0.64,5.5,0.13,3,reviewed,nc,nc
1990-04-30T06:49:41.400Z,37.813,-121.9693333,1.403,1.26,md,6,98,0.07477,0.02,nc,nc1175864,2016-12-17T06:34:58.002Z,"San Francisco Bay area, California",earthquake,0.28,6.31,0.07,5,reviewed,nc,nc
1990-04-30T05:37:54.210Z,37.815,-121.9771667,6.463,1.6,md,14,62,0.06847,0.11,nc,nc156813,2016-12-17T06:34:53.627Z,"San Francisco Bay area, California",earthquake,0.34,0.87,0.06,6,reviewed,nc,nc
1990-04-30T05:36:41.050Z,37.8136667,-121.9715,3.435,1.08,md,4,114,0.07297,0.01,nc,nc1175863,2016-12-17T06:34:49.577Z,"San Francisco Bay area, California",earthquake,0.75,6.35,0.18,3,reviewed,nc,nc
1990-04-30T02:09:10.210Z,37.8608333,-121.999,6.366,1.74,md,19,107,0.06757,0.04,nc,nc156811,2016-12-17T06:34:29.629Z,"San Francisco Bay area, California",earthquake,0.27,0.46,0.13,12,reviewed,nc,nc
1990-04-30T02:00:03.480Z,37.8578333,-121.9951667,2.977,1.65,md,12,64,0.06757,0.03,nc,nc156810,2016-12-17T06:34:25.178Z,"San Francisco Bay area, California",earthquake,0.19,1,0.16,8,reviewed,nc,nc
1990-04-30T01:54:43.000Z,37.8595,-121.997,4.387,2.25,md,16,54,0.06757,0.06,nc,nc156808,2016-12-17T06:34:16.549Z,"San Francisco Bay area, California",earthquake,0.19,0.52,0.2,16,reviewed,nc,nc
1990-04-30T01:26:04.880Z,37.8145,-121.9703333,2.975,1.56,md,4,115,0.07387,0.01,nc,nc1175859,2016-12-17T06:34:03.963Z,"San Francisco Bay area, California",earthquake,0.59,6.15,0.09,4,reviewed,nc,nc
1990-04-30T01:23:05.360Z,37.8153333,-121.975,6.783,1.89,md,15,62,0.07027,0.07,nc,nc156806,2016-12-17T06:33:59.799Z,"San Francisco Bay area, California",earthquake,0.24,0.61,0.15,11,reviewed,nc,nc
1990-04-29T21:35:07.600Z,37.864,-121.9936667,4.417,1.17,md,4,151,0.07297,0,nc,nc1175854,2016-12-17T06:33:12.252Z,"San Francisco Bay area, California",earthquake,0.5,2.82,0.19,4,reviewed,nc,nc
1990-04-29T19:20:43.680Z,37.8643333,-121.9973333,5.947,2.66,md,50,57,0.07027,0.07,nc,nc156796,2016-12-17T06:32:46.710Z,"San Francisco Bay area, California",earthquake,0.14,0.28,0.11,32,reviewed,nc,nc
1990-04-29T14:37:07.810Z,37.8646667,-121.9778333,1.447,1.79,md,5,108,0.07387,0.02,nc,nc1175847,2016-12-17T06:31:46.369Z,"San Francisco Bay area, California",earthquake,0.38,6.38,0.04,5,reviewed,nc,nc
1990-04-29T12:16:26.030Z,37.8618333,-121.9945,2.467,1.03,md,4,152,0.07117,0,nc,nc1175842,2016-12-17T06:31:18.417Z,"San Francisco Bay area, California",earthquake,0.55,6,0.19,4,reviewed,nc,nc
1990-04-29T10:31:20.140Z,37.854,-121.9953333,4.657,1.49,md,15,55,0.06577,0.07,nc,nc156783,2016-12-17T06:30:46.503Z,"San Francisco Bay area, California",earthquake,0.23,0.65,0.11,7,reviewed,nc,nc
1990-04-29T10:19:44.790Z,37.841,-121.9848333,7.417,2.07,md,38,54,0.06667,0.1,nc,nc156781,2016-12-17T06:30:36.760Z,"San Francisco Bay area, California",earthquake,0.2,0.42,0.15,19,reviewed,nc,nc
1990-04-29T10:01:40.500Z,37.8635,-121.9936667,5.537,2.16,md,17,63,0.07207,0.08,nc,nc156780,2016-12-17T06:30:29.523Z,"San Francisco Bay area, California",earthquake,0.24,0.61,0.22,11,reviewed,nc,nc
1990-04-29T08:53:37.370Z,37.8366667,-121.9838333,6.477,1.14,md,14,86,0.06577,0.03,nc,nc156778,2016-12-17T06:30:13.163Z,"San Francisco Bay area, California",earthquake,0.18,0.51,0.19,6,reviewed,nc,nc
1990-04-29T07:20:06.820Z,37.8516667,-121.999,3.977,1.08,md,7,153,0.06126,0.02,nc,nc156912,2016-12-17T06:29:44.348Z,"San Francisco Bay area, California",earthquake,0.29,1.11,0.16,5,reviewed,nc,nc
1990-04-29T07:04:37.700Z,37.837,-121.9856667,6.177,0.91,md,14,54,0.06486,0.03,nc,nc156774,2016-12-17T06:29:36.703Z,"San Francisco Bay area, California",earthquake,0.22,0.63,0.07,5,reviewed,nc,nc
1990-04-29T06:19:09.000Z,37.8536667,-121.996,3.264,1,md,6,156,0.06486,0.02,nc,nc156772,2016-12-17T06:29:15.711Z,"San Francisco Bay area, California",earthquake,0.38,2.36,0.09,2,reviewed,nc,nc
1990-04-29T02:41:58.460Z,37.8653333,-121.9796667,5.566,1.97,md,14,158,0.08198,0.08,nc,nc156757,2016-12-17T06:28:34.202Z,"San Francisco Bay area, California",earthquake,0.31,0.83,0.1,9,reviewed,nc,nc
1990-04-29T01:31:34.070Z,37.8598333,-121.9993333,5.456,2.4,md,29,54,0.06667,0.08,nc,nc156755,2016-12-17T06:28:24.250Z,"San Francisco Bay area, California",earthquake,0.19,0.42,0.14,16,reviewed,nc,nc
1990-04-28T23:46:27.780Z,37.8655,-121.9876667,5.627,0.96,md,5,111,0.07748,0.03,nc,nc1175825,2016-12-17T06:27:54.345Z,"San Francisco Bay area, California",earthquake,0.42,1.78,0.28,4,reviewed,nc,nc
1990-04-28T22:20:47.650Z,37.8601667,-121.9966667,4.647,1.94,md,23,54,0.06847,0.07,nc,nc156750,2016-12-17T06:27:25.430Z,"San Francisco Bay area, California",earthquake,0.17,0.5,0.14,14,reviewed,nc,nc
1990-04-28T17:10:39.750Z,37.8546667,-121.9915,4.117,1.47,md,4,158,0.06847,0,nc,nc1175817,2016-12-17T06:26:26.986Z,"San Francisco Bay area, California",earthquake,0.64,2.82,0.08,4,reviewed,nc,nc
1990-04-28T14:26:45.330Z,37.8583333,-121.9948333,3.307,1.67,md,11,105,0.06847,0.03,nc,nc156735,2016-12-17T06:24:58.156Z,"San Francisco Bay area, California",earthquake,0.24,1,0.19,7,reviewed,nc,nc
1990-04-28T12:28:17.630Z,37.867,-121.9731667,1.177,1.83,md,5,110,0.07027,0.02,nc,nc1175803,2016-12-17T06:24:24.973Z,"San Francisco Bay area, California",earthquake,0.32,8.33,0.04,5,reviewed,nc,nc
1990-04-28T11:53:22.300Z,37.8598333,-121.9998333,5.496,1.9,md,18,54,0.06667,0.09,nc,nc156731,2016-12-17T06:24:17.724Z,"San Francisco Bay area, California",earthquake,0.22,0.7,0.16,11,reviewed,nc,nc
1990-04-28T11:34:00.820Z,37.864,-121.9886667,6.807,1.03,md,5,110,0.07568,0.01,nc,nc1175800,2016-12-17T06:23:55.197Z,"San Francisco Bay area, California",earthquake,0.74,2.14,0.3,4,reviewed,nc,nc
1990-04-28T11:32:37.620Z,37.8621667,-121.9975,4.347,1.03,md,4,150,0.06937,0,nc,nc1175799,2016-12-17T06:23:51.500Z,"San Francisco Bay area, California",earthquake,0.56,4.41,0.19,4,reviewed,nc,nc
1990-04-28T11:22:54.510Z,37.8625,-121.998,4.907,2.81,md,53,53,0.06937,0.09,nc,nc156987,2016-12-17T06:23:46.110Z,"San Francisco Bay area, California",earthquake,0.14,0.27,0.18,32,reviewed,nc,nc
1990-04-28T10:43:48.600Z,37.8676667,-121.9788333,2.867,1.02,md,4,111,0.07297,0,nc,nc1175796,2016-12-17T06:23:24.538Z,"San Francisco Bay area, California",earthquake,0.55,4.92,0.25,5,reviewed,nc,nc
1990-04-28T10:07:45.750Z,37.8663333,-121.9875,1.977,1.03,md,5,112,0.07748,0.01,nc,nc1175794,2016-12-17T06:23:09.643Z,"San Francisco Bay area, California",earthquake,0.62,6.08,0.18,4,reviewed,nc,nc
1990-04-28T09:16:59.350Z,37.865,-121.9988333,5.656,2.4,md,35,56,0.07027,0.08,nc,nc156723,2016-12-17T06:22:33.320Z,"San Francisco Bay area, California",earthquake,0.19,0.38,0.16,24,reviewed,nc,nc
1990-04-28T08:16:30.300Z,37.86,-121.9951667,3.137,1.58,md,6,107,0.06937,0.03,nc,nc1175789,2016-12-17T06:22:11.764Z,"San Francisco Bay area, California",earthquake,0.34,2.24,0.07,6,reviewed,nc,nc
1990-04-28T08:01:56.700Z,37.86,-121.998,4.967,1.26,md,4,151,0.06757,0,nc,nc1175787,2016-12-17T06:21:56.831Z,"San Francisco Bay area, California",earthquake,0.5,2.53,0.05,4,reviewed,nc,nc
1990-04-28T07:48:37.610Z,37.8613333,-121.9966667,3.157,0.98,md,4,150,0.06937,0,nc,nc1175785,2016-12-17T06:21:49.503Z,"San Francisco Bay area, California",earthquake,0.46,5.63,0.08,4,reviewed,nc,nc
1990-04-28T07:18:38.660Z,37.8665,-121.984,5.397,1.95,md,17,58,0.07658,0.07,nc,nc156980,2016-12-17T06:21:17.299Z,"San Francisco Bay area, California",earthquake,0.23,0.6,0.15,12,reviewed,nc,nc
1990-04-28T07:07:18.760Z,37.859,-121.9963333,3.477,1.63,md,6,105,0.06757,0.04,nc,nc1175783,2016-12-17T06:20:58.341Z,"San Francisco Bay area, California",earthquake,0.33,2.22,0.03,6,reviewed,nc,nc
1990-04-28T06:54:38.750Z,37.8595,-121.9953333,5.687,1.86,md,27,55,0.06847,0.07,nc,nc156979,2016-12-17T06:20:53.250Z,"San Francisco Bay area, California",earthquake,0.17,0.39,0.08,13,reviewed,nc,nc
1990-04-28T06:54:23.060Z,37.8618333,-121.9951667,5.677,0.77,md,8,109,0.07027,0.03,nc,nc157087,2016-12-17T06:20:47.250Z,"San Francisco Bay area, California",earthquake,0.31,1.29,0.51,4,reviewed,nc,nc
1990-04-28T06:50:18.420Z,37.861,-121.9978333,2.907,1.03,md,4,150,0.06847,0,nc,nc1175782,2016-12-17T06:20:43.601Z,"San Francisco Bay area, California",earthquake,0.41,3.91,0.3,4,reviewed,nc,nc
1990-04-28T05:06:09.130Z,37.859,-121.9895,3.244,1.83,md,5,162,0.07207,0.01,nc,nc1175772,2016-12-17T06:18:41.593Z,"San Francisco Bay area, California",earthquake,0.34,5.85,0.19,5,reviewed,nc,nc
1990-04-28T05:00:52.050Z,37.8651667,-121.9816667,5.797,2.16,md,23,59,0.07658,0.07,nc,nc157033,2016-12-17T06:18:28.670Z,"San Francisco Bay area, California",earthquake,0.17,0.44,0.2,16,reviewed,nc,nc
1990-04-28T04:59:40.040Z,37.8653333,-121.9875,6.057,2.73,md,57,56,0.07748,0.07,nc,nc156887,2016-12-17T06:18:20.860Z,"San Francisco Bay area, California",earthquake,0.11,0.23,0.19,60,reviewed,nc,nc
1990-04-28T04:45:00.630Z,37.8618333,-121.9953333,5.572,2.67,md,7,173,0.07027,0.05,nc,nc1175768,2016-12-17T06:17:08.230Z,"San Francisco Bay area, California",earthquake,1.09,0.56,0.19,5,reviewed,nc,nc
1990-04-27T20:45:31.860Z,37.8656667,-121.978,5.374,1.59,md,8,171,0.08378,0.04,nc,nc156845,2016-12-17T06:15:08.964Z,"San Francisco Bay area, California",earthquake,0.66,1.05,0.06,3,reviewed,nc,nc
1990-04-26T12:22:31.050Z,37.8658333,-121.9825,6.107,1.8,md,18,59,0.07658,0.05,nc,nc156615,2016-12-17T06:10:31.442Z,"San Francisco Bay area, California",earthquake,0.21,0.5,0.08,9,reviewed,nc,nc
1990-04-26T11:46:17.150Z,37.8631667,-121.9841667,1.917,1.34,md,6,109,0.07838,0.01,nc,nc1175729,2016-12-17T06:10:27.747Z,"San Francisco Bay area, California",earthquake,0.28,5.27,0.28,5,reviewed,nc,nc
1990-04-26T11:04:56.180Z,37.8611667,-122.0023333,5.406,1.84,md,17,55,0.06577,0.05,nc,nc156612,2016-12-17T06:10:17.108Z,"San Francisco Bay area, California",earthquake,0.19,0.65,0.13,11,reviewed,nc,nc
1990-04-26T10:02:50.250Z,37.859,-122.0015,3.397,1.93,md,6,97,0.06486,0.04,nc,nc1175726,2016-12-17T06:10:01.782Z,"San Francisco Bay area, California",earthquake,0.31,2.28,0.03,4,reviewed,nc,nc
1990-04-26T09:46:27.090Z,37.8606667,-121.9968333,5.727,1.78,md,15,54,0.06847,0.06,nc,nc156610,2016-12-17T06:09:50.325Z,"San Francisco Bay area, California",earthquake,0.22,0.7,0.13,9,reviewed,nc,nc
1990-04-26T09:44:01.160Z,37.8578333,-121.9996667,5.986,1.41,md,11,66,0.06486,0.04,nc,nc156609,2016-12-17T06:09:46.332Z,"San Francisco Bay area, California",earthquake,0.27,1.09,0.22,4,reviewed,nc,nc
1990-04-26T09:36:16.460Z,37.862,-121.9923333,3.623,0.96,md,4,123,0.07207,0,nc,nc1175725,2016-12-17T06:09:42.750Z,"San Francisco Bay area, California",earthquake,0.73,3.25,0.23,3,reviewed,nc,nc
1990-04-26T09:30:42.320Z,37.8601667,-121.9955,4.447,1.59,md,7,107,0.06937,0.01,nc,nc1175724,2016-12-17T06:09:39.099Z,"San Francisco Bay area, California",earthquake,0.33,1.35,0.11,6,reviewed,nc,nc
1990-04-26T09:29:19.430Z,37.8638333,-121.9966667,6.607,3.12,md,79,44,0.07117,0.09,nc,nc156486,2016-12-17T06:09:34.070Z,"San Francisco Bay area, California",earthquake,0.12,0.23,0.14,68,reviewed,nc,nc
1990-04-26T01:44:01.040Z,37.8615,-121.9913333,4.317,1.59,md,14,56,0.07207,0.06,nc,nc156590,2016-12-17T06:07:35.670Z,"San Francisco Bay area, California",earthquake,0.24,0.86,0.2,7,reviewed,nc,nc
1990-04-26T01:37:09.160Z,37.8608333,-121.9933333,2.347,1.48,md,5,108,0.07117,0.09,nc,nc1175709,2016-12-17T06:07:31.748Z,"San Francisco Bay area, California",earthquake,0.97,6.95,0.04,5,reviewed,nc,nc
1990-04-24T19:29:06.510Z,37.8405,-121.9756667,7.757,1.7,md,25,57,0.07297,0.05,nc,nc156546,2016-12-17T06:02:37.455Z,"San Francisco Bay area, California",earthquake,0.17,0.4,0.07,13,reviewed,nc,nc
1990-04-24T19:04:31.710Z,37.8393333,-121.9766667,8.067,0.91,md,6,87,0.07207,0.03,nc,nc1175675,2016-12-17T06:02:33.585Z,"San Francisco Bay area, California",earthquake,0.36,2.56,0.15,5,reviewed,nc,nc
1990-04-24T02:12:54.340Z,37.8635,-121.9821667,5.377,2.03,md,11,83,0.07748,0.07,nc,nc156518,2016-12-17T05:58:07.825Z,"San Francisco Bay area, California",earthquake,0.26,0.86,0.12,7,reviewed,nc,nc
1990-04-19T19:54:15.800Z,37.851,-122.0001667,4.877,1.78,md,19,54,0.06036,0.07,nc,nc159621,2016-12-17T05:30:58.431Z,"San Francisco Bay area, California",earthquake,0.26,0.69,0.07,12,reviewed,nc,nc
1990-04-19T09:37:44.940Z,37.8673333,-121.995,6.174,2.19,md,28,58,0.07387,0.08,nc,nc156166,2016-12-17T05:26:45.060Z,"San Francisco Bay area, California",earthquake,0.19,0.44,0.14,23,reviewed,nc,nc
1990-04-17T23:05:12.470Z,37.8596667,-121.988,4.667,0.97,md,4,157,0.07387,0.01,nc,nc1175356,2016-12-17T05:00:42.116Z,"San Francisco Bay area, California",earthquake,0.82,7.11,0.08,4,reviewed,nc,nc
1990-04-17T23:02:37.310Z,37.8596667,-121.992,1.177,1.35,md,5,105,0.07117,0,nc,nc1175355,2016-12-17T05:00:38.279Z,"San Francisco Bay area, California",earthquake,0.38,7.7,0.17,4,reviewed,nc,nc
